video_name,label_str,activity,group,max_tilt,delta_tilt,min_h_w_ratio,delta_h_w_ratio,weighted_tilt,weighted_velocity,weighted_ground_proximity,depth_drop,depth_variance,depth_range,stage3_fall_prob,LABEL
video000019,fall,stand,f_raw_s_1,5.371979,4.627364,2.596868,-3.491138,1.60771,0.040535,0.727552,-0.008711,4.8e-05,0.021623,0.999963,1
video000019,fall,stand,f_raw_s_2,22.898812,0.27155,1.542284,-0.024066,22.333461,0.000372,0.787444,0.006365,0.000183,0.042642,0.999955,1
video000019,fall,stand,f_raw_s_3,113.633595,97.037392,1.14154,-0.460389,40.396087,-0.019603,0.375012,0.034024,0.000202,0.038103,0.999972,1
video000020,fall,bed,f_raw_b_1,143.037777,-33.936721,1.440183,-0.454598,131.672877,0.020007,0.49696,0.067568,0.001882,0.105794,0.999969,1
video000020,fall,bed,f_raw_b_2,26.526117,-6.990773,1.267931,-0.154227,18.76139,0.012369,0.806425,0.10732,0.003047,0.15894,0.999955,1
video000020,fall,bed,f_raw_b_3,132.054202,0.041245,0.954362,-0.227778,41.049731,0.007907,0.801563,0.170412,0.068476,0.6284,0.999944,1
video000020,fall,chair,f_raw_c_1,174.419228,19.18459,1.427651,-1.790557,85.262933,0.025223,0.409893,-0.073617,0.003297,0.162446,0.999971,1
video000020,fall,chair,f_raw_c_2,117.332738,13.661522,0.737536,-0.54394,109.009945,0.034921,0.433252,-0.097799,0.003631,0.176442,0.999962,1
video000020,fall,chair,f_raw_c_3,175.326112,42.644764,1.393283,-1.909608,103.53247,0.02085,0.481528,-0.158169,0.011024,0.324818,0.999972,1
video000020,fall,stand,f_raw_s_1,41.518865,19.79427,1.194382,-0.50823,25.771286,0.011052,0.518753,-0.047198,0.000599,0.067725,0.999972,1
video000020,fall,stand,f_raw_s_2,10.619551,9.673825,1.580817,-4.275608,2.745438,0.030593,0.595164,-0.010239,0.000576,0.07415,0.999967,1
video000020,fall,stand,f_raw_s_3,9.84684,9.485043,1.964427,-3.142319,4.564879,0.023351,0.650627,-0.029057,0.038954,0.627986,0.999963,1
video000021,fall,bed,f_raw_b_1,106.046896,95.594258,1.223332,-1.880584,38.430133,0.013408,0.364588,0.045568,0.003137,0.174653,0.999965,1
video000021,fall,bed,f_raw_b_2,11.960329,-6.396573,1.405964,0.521135,8.503374,0.004487,0.821232,0.034852,0.002099,0.129892,0.999957,1
video000021,fall,bed,f_raw_b_3,94.245054,66.091887,0.497191,-0.532597,49.148419,0.053505,0.764447,-0.185315,0.044167,0.581042,0.99996,1
video000021,fall,chair,f_raw_c_1,49.275496,-6.894149,0.90535,-0.011254,40.912789,0.000124,0.993657,-0.018682,0.000255,0.043506,0.999897,1
video000021,fall,chair,f_raw_c_2,37.778985,25.038921,1.957324,-0.074063,15.663039,-0.030735,0.669743,0.006135,0.002234,0.140653,0.999965,1
video000021,fall,chair,f_raw_c_3,176.721219,-41.191484,1.245188,-1.852603,94.179018,0.030204,0.392873,-0.198097,0.00981,0.313985,0.999971,1
video000021,fall,stand,f_raw_s_1,91.340919,18.932674,1.38867,-3.268275,43.998467,0.024638,0.580837,0.145272,0.014838,0.332859,0.999972,1
video000021,fall,stand,f_raw_s_2,28.590128,-22.826743,0.941963,0.903212,11.204386,-0.03638,0.803218,0.005855,0.005893,0.22581,0.999961,1
video000021,fall,stand,f_raw_s_3,8.606824,7.127445,2.144964,-2.923086,4.362677,0.026628,0.659781,-0.055122,0.001167,0.09937,0.999961,1
video000022,fall,bed,f_raw_b_1,105.274596,53.181821,0.636285,-0.376193,62.430876,0.022362,0.365099,-0.108696,0.006211,0.224458,0.999968,1
video000022,fall,bed,f_raw_b_2,1.626639,-0.244967,5.069736,1e-06,1.462411,-0.001013,0.978349,-0.008607,0.007216,0.273322,0.999406,1
video000022,fall,bed,f_raw_b_3,104.452363,20.594021,0.4965,-0.076537,84.765004,-0.00237,0.666719,0.114345,0.011994,0.287618,0.999958,1
video000022,fall,chair,f_raw_c_1,163.505094,-10.829233,0.850651,-0.024127,149.228609,-0.000466,0.980932,-0.000684,6e-06,0.007448,0.999849,1
video000022,fall,chair,f_raw_c_2,5.645142,3.796892,1.631713,0.339812,3.305089,0.002157,0.879521,0.004182,0.000337,0.055604,0.999957,1
video000022,fall,chair,f_raw_c_3,174.810402,-164.871474,1.39307,-1.388484,60.226735,0.037678,0.306842,-0.22556,0.010006,0.287949,0.999969,1
video000022,fall,stand,f_raw_s_1,4.935236,3.471603,1.472223,-0.174955,2.488306,-0.009488,0.738556,-0.014026,0.00033,0.052931,0.999967,1
video000022,fall,stand,f_raw_s_2,32.620817,12.482101,1.123571,-0.328477,24.535314,0.011118,0.69329,0.044803,0.000532,0.070442,0.99997,1
video000022,fall,stand,f_raw_s_3,5.417027,4.022698,2.461566,-2.070064,2.535024,0.024687,0.69927,-0.075734,0.001563,0.116904,0.999959,1
video000023,fall,bed,f_raw_b_1,96.779674,59.781836,0.626388,-0.40568,68.174545,0.004362,0.310925,0.047379,0.00307,0.153591,0.999967,1
video000023,fall,bed,f_raw_b_2,101.260476,0.156372,0.53008,0.003219,40.329784,0.007207,0.841703,-0.217344,0.018406,0.380419,0.999853,1
video000023,fall,bed,f_raw_b_3,177.636555,0.827211,1.700575,0.081139,175.002392,-0.000442,0.977839,-0.125907,0.001973,0.151721,0.99991,1
video000023,fall,chair,f_raw_c_1,13.088718,0.07421,1.332832,0.005884,12.189245,-0.000163,0.999936,0.017409,0.000103,0.026303,0.999924,1
video000023,fall,chair,f_raw_c_2,35.954593,33.422639,1.715345,-1.111003,19.952503,-0.026215,0.686636,0.188263,0.005896,0.240961,0.999959,1
video000023,fall,chair,f_raw_c_3,157.932861,27.875122,1.298311,-1.35204,101.431297,0.016888,0.368784,-0.102638,0.002013,0.170792,0.99997,1
video000023,fall,stand,f_raw_s_1,12.248552,6.995457,1.44527,-0.131266,7.522436,-0.011961,0.750572,-0.000699,2.5e-05,0.015905,0.999965,1
video000023,fall,stand,f_raw_s_2,21.185765,9.889901,1.235905,-0.24016,16.859036,-0.02373,0.70551,0.199584,0.036495,0.432063,0.999964,1
video000023,fall,stand,f_raw_s_3,7.982662,7.949672,2.14755,-2.887681,2.715419,0.033006,0.687474,-0.074149,0.005044,0.189681,0.99996,1
video000024,fall,bed,f_raw_b_1,42.982903,5.938554,1.049927,-0.266938,25.761524,0.018803,0.488185,-0.090077,0.00334,0.177721,0.999968,1
video000024,fall,bed,f_raw_b_2,99.506939,-10.737172,0.522111,0.043021,51.890196,0.005629,0.739159,0.189672,0.022093,0.395969,0.999939,1
video000024,fall,bed,f_raw_b_3,163.518346,-18.709256,1.761677,-0.212036,157.253322,0.001424,0.969883,0.090308,0.004538,0.162429,0.999912,1
video000024,fall,chair,f_raw_c_1,5.16159,-1.316411,1.54678,-0.002603,4.282825,6.5e-05,1.0,-0.015207,0.000173,0.034781,0.999928,1
video000024,fall,chair,f_raw_c_2,5.030356,-3.474228,1.280241,1.316826,1.904835,0.001863,0.905613,-0.0302,0.000427,0.050147,0.999952,1
video000024,fall,chair,f_raw_c_3,117.955924,-61.154991,0.835317,-0.792597,67.233951,0.026821,0.482255,0.046367,0.004417,0.19311,0.999971,1
video000024,fall,stand,f_raw_s_1,40.533882,-2.135498,1.101384,-0.994656,19.462406,-0.004501,0.736611,0.081805,0.004665,0.172054,0.999964,1
video000024,fall,stand,f_raw_s_2,50.899917,8.448915,0.682135,0.695157,17.107812,-0.018804,0.612497,0.199286,0.041552,0.492685,0.999968,1
video000024,fall,stand,f_raw_s_3,4.306405,4.303878,3.835898,-1.082041,1.54899,0.016663,0.759804,-0.08856,0.002327,0.125242,0.999957,1
video000025,fall,bed,f_raw_b_1,42.982903,5.938554,1.049927,-0.266938,25.761524,0.018803,0.488185,-0.090077,0.00334,0.177721,0.999968,1
video000025,fall,bed,f_raw_b_2,66.176166,-12.215293,0.755062,-1.983764,54.567792,0.077553,0.715512,-0.249073,0.036196,0.518089,0.999956,1
video000025,fall,bed,f_raw_b_3,178.284933,0.232686,0.975539,0.198836,141.483536,0.010073,0.772881,0.176684,0.057823,0.619221,0.999925,1
video000025,fall,chair,f_raw_c_1,45.531963,42.783826,0.877934,-0.170007,32.725634,-0.03955,0.880125,0.110318,0.008465,0.227568,0.999946,1
video000025,fall,chair,f_raw_c_2,104.761665,13.991094,0.0,-0.428876,97.651457,0.006385,0.678157,0.381283,0.022493,0.432647,0.99996,1
video000025,fall,chair,f_raw_c_3,153.663317,23.451022,1.504985,-1.890354,79.778396,0.015128,0.348038,-0.132359,0.002673,0.18967,0.999969,1
video000025,fall,stand,f_raw_s_1,4.095715,-2.175639,1.519766,0.105923,2.291558,-0.002192,0.817911,0.080305,0.002757,0.128396,0.999956,1
video000025,fall,stand,f_raw_s_2,15.683136,8.565151,1.681247,-0.061513,14.415471,-0.015538,0.806842,0.045396,0.006696,0.263834,0.999959,1
video000025,fall,stand,f_raw_s_3,12.802091,10.220505,3.752258,-3.870596,7.630193,0.028663,0.747545,-0.023784,0.001736,0.107019,0.999956,1
video000026,fall,bed,f_raw_b_1,68.437002,3.504171,0.840479,-0.202194,47.214083,0.040412,0.405164,-0.143291,0.018273,0.364575,0.999968,1
video000026,fall,bed,f_raw_b_2,2.182754,0.407213,3.521452,0.057441,1.878621,9.5e-05,0.98265,-0.131934,0.004129,0.172853,0.999666,1
video000026,fall,bed,f_raw_b_3,167.867909,68.408473,1.053125,-0.263831,125.232383,-0.00301,0.93006,0.063093,0.007188,0.28554,0.999918,1
video000026,fall,chair,f_raw_c_1,105.691408,102.993629,0.627545,-1.012245,70.889588,0.056468,0.705602,-0.289441,0.055797,0.567297,0.999962,1
video000026,fall,chair,f_raw_c_2,50.527952,-14.527425,0.834016,2.249962,13.081607,-0.022966,0.847127,0.029908,0.00132,0.11002,0.999957,1
video000026,fall,chair,f_raw_c_3,117.371564,-36.521554,1.295371,-0.098523,72.117764,0.029164,0.492292,0.113774,0.009481,0.288598,0.99997,1
video000026,fall,stand,f_raw_s_1,18.674412,-16.478495,1.462447,0.005054,13.523779,-0.001625,0.766515,0.039746,0.001389,0.112221,0.999956,1
video000026,fall,stand,f_raw_s_2,15.683136,8.565151,1.681247,-0.061513,14.415471,-0.015538,0.806842,0.045396,0.006696,0.263834,0.999959,1
video000026,fall,stand,f_raw_s_3,21.01997,18.563165,3.066003,-4.695867,10.345369,0.025998,0.728939,-0.007954,0.000477,0.065814,0.999958,1
video000027,fall,bed,f_raw_b_1,82.288223,-29.510112,0.87989,-0.184083,49.968356,0.044524,0.42694,-0.118109,0.015322,0.294863,0.999968,1
video000027,fall,bed,f_raw_b_2,157.527092,7.526785,0.578609,-0.61638,141.649475,-0.033246,0.874644,-0.050405,0.01874,0.408607,0.999906,1
video000027,fall,bed,f_raw_b_3,172.37001,-8.612958,1.996076,-0.201116,168.024899,0.005431,0.96661,0.014506,0.0024,0.148189,0.999905,1
video000027,fall,chair,f_raw_c_1,78.037561,-30.765794,0.599699,0.305761,44.194791,-0.00809,0.831943,0.220749,0.024349,0.375917,0.99996,1
video000027,fall,chair,f_raw_c_2,83.243805,12.363068,0.425162,-0.377238,77.470715,0.00158,0.528632,0.104463,0.002193,0.142252,0.999967,1
video000027,fall,chair,f_raw_c_3,167.157188,21.625869,1.167259,-2.658899,88.156493,0.016359,0.341026,-0.082263,0.002768,0.15517,0.999969,1
video000027,fall,stand,f_raw_s_1,8.722086,4.334042,1.541448,-0.009583,5.865596,0.000314,0.612404,0.043175,0.001787,0.117818,0.99997,1
video000027,fall,stand,f_raw_s_2,24.823683,-1.415048,1.385435,-0.013954,24.060232,-1.6e-05,0.872813,0.006648,0.00128,0.115418,0.999943,1
video000027,fall,stand,f_raw_s_3,25.548743,22.613304,2.671285,-3.588712,13.32475,0.024955,0.716143,0.028428,0.001595,0.103973,0.999962,1
video000028,fall,bed,f_raw_b_1,73.474218,39.141693,0.73397,-0.606191,39.836197,0.01525,0.508488,-0.032777,0.001954,0.14029,0.999969,1
video000028,fall,bed,f_raw_b_2,157.436678,-33.258377,0.49304,0.054534,134.184031,0.000257,0.962635,-0.054058,0.002164,0.128991,0.999711,1
video000028,fall,bed,f_raw_b_3,123.485971,-59.854979,0.668919,-0.451234,65.366519,0.074415,0.605303,-0.191589,0.021055,0.439611,0.999964,1
video000028,fall,chair,f_raw_c_1,23.057123,2.024392,0.974076,-0.04543,15.796989,9.4e-05,0.999189,-0.066702,0.002769,0.131603,0.999935,1
video000028,fall,chair,f_raw_c_2,87.137338,-1.593191,0.340849,-0.252487,83.64559,0.017492,0.458485,0.127037,0.004294,0.171356,0.999968,1
video000028,fall,chair,f_raw_c_3,117.021704,106.071666,1.576958,-1.417583,54.812149,-0.01089,0.561477,-0.002104,0.004178,0.203985,0.999966,1
video000028,fall,stand,f_raw_s_1,13.416118,5.698603,1.657241,-0.071738,11.533769,-0.001213,0.621193,-0.023713,0.000363,0.061563,0.999969,1
video000028,fall,stand,f_raw_s_2,18.507082,2.053064,1.35834,0.019927,17.355882,-0.000147,0.820796,0.017344,0.000231,0.044095,0.999951,1
video000028,fall,stand,f_raw_s_3,22.358068,12.790371,1.845349,-1.927759,14.035156,0.037215,0.61998,-0.065337,0.00179,0.117821,0.999967,1
video000029,fall,bed,f_raw_b_1,80.065561,52.807414,0.699013,-0.636836,43.766299,0.010856,0.482146,-0.076484,0.001239,0.106516,0.999969,1
video000029,fall,bed,f_raw_b_2,174.614901,24.012065,0.453805,-1.030555,157.215325,-0.040804,0.876424,0.049967,0.02622,0.489219,0.999878,1
video000029,fall,bed,f_raw_b_3,123.409277,-5.487692,0.770194,0.034112,82.896328,0.069428,0.637901,-0.131981,0.0309,0.465043,0.999959,1
video000029,fall,chair,f_raw_c_1,75.335998,74.603039,0.768281,-0.395678,38.311104,-0.009432,0.608392,0.032092,0.000861,0.084884,0.999969,1
video000029,fall,chair,f_raw_c_2,76.90983,0.319771,0.367172,-0.171227,74.349414,0.021623,0.483226,-0.000836,0.00609,0.216676,0.999969,1
video000029,fall,chair,f_raw_c_3,147.783894,121.196852,1.798568,-1.824798,80.378349,0.005197,0.345998,-0.061315,0.005039,0.189048,0.999969,1
video000029,fall,stand,f_raw_s_1,18.272211,-1.759356,1.664382,-0.009967,17.385993,-1.2e-05,0.589353,0.003191,4.7e-05,0.020073,0.999971,1
video000029,fall,stand,f_raw_s_2,18.507082,2.053064,1.35834,0.019927,17.355882,-0.000147,0.820796,0.017344,0.000231,0.044095,0.999951,1
video000029,fall,stand,f_raw_s_3,19.381032,16.614457,3.160515,-3.9001,9.377787,0.023964,0.735607,0.014147,0.001725,0.142257,0.99996,1
video000030,fall,bed,f_raw_b_1,50.826342,32.871229,1.330711,-0.397575,27.946747,-0.006807,0.419636,-0.052443,0.000796,0.077448,0.999965,1
video000030,fall,bed,f_raw_b_2,109.762908,-17.666479,0.556202,0.421875,87.635003,0.013901,0.561541,-0.17495,0.022837,0.522481,0.999968,1
video000030,fall,bed,f_raw_b_3,100.875487,55.260716,0.631941,-0.314666,72.852204,0.012029,0.457957,0.21686,0.006152,0.248572,0.999964,1
video000030,fall,chair,f_raw_c_1,29.480475,11.456843,0.826582,-0.07501,25.377979,0.001404,0.998876,-0.061835,0.001399,0.108666,0.999925,1
video000030,fall,chair,f_raw_c_2,84.438951,2.944218,0.420489,-0.239404,80.350524,0.010802,0.46151,0.127571,0.003682,0.175341,0.999968,1
video000030,fall,chair,f_raw_c_3,99.091301,-52.324185,1.127552,-0.3661,56.474006,0.021194,0.396198,0.148142,0.003822,0.190785,0.99997,1
video000030,fall,stand,f_raw_s_1,22.729718,4.865631,1.462421,-0.007643,21.361949,-0.001811,0.586805,0.071948,0.010312,0.257263,0.99997,1
video000030,fall,stand,f_raw_s_2,8.727623,-0.677387,1.517246,0.019652,8.072132,-0.000749,0.871734,-0.003834,9.2e-05,0.035466,0.999944,1
video000030,fall,stand,f_raw_s_3,18.612286,15.732007,3.011258,-4.191133,11.099141,0.033752,0.699209,0.033749,0.003862,0.174635,0.999961,1
video000031,fall,bed,f_raw_b_1,71.919585,-33.970619,0.825384,1.659054,50.25697,0.006504,0.481093,-0.062327,0.002533,0.160378,0.999971,1
video000031,fall,bed,f_raw_b_2,179.567252,-3.21216,0.272391,-0.041469,141.93108,0.033634,0.896229,-0.043235,0.019322,0.430245,0.999863,1
video000031,fall,bed,f_raw_b_3,92.57728,0.02146,0.829433,-0.238599,32.70971,0.004096,0.840208,0.278656,0.102371,0.746079,0.999944,1
video000031,fall,chair,f_raw_c_1,15.035734,-1.035313,1.187796,-0.003773,7.047091,-0.000428,0.99874,-0.082364,0.002144,0.126471,0.999917,1
video000031,fall,chair,f_raw_c_2,117.727134,82.027237,0.738799,-1.036285,98.505052,0.020783,0.466456,-0.030799,0.001525,0.134627,0.999964,1
video000031,fall,chair,f_raw_c_3,155.761278,153.347674,1.919544,-1.579302,64.649845,-0.003254,0.459518,-0.107423,0.001875,0.148672,0.99997,1
video000031,fall,stand,f_raw_s_1,38.874777,-5.179154,0.802037,0.064865,19.765846,-0.001407,0.557078,0.098706,0.010746,0.285658,0.99997,1
video000031,fall,stand,f_raw_s_2,12.91397,12.292833,1.970644,-3.074347,6.179744,0.028836,0.575274,-0.035778,0.000646,0.075222,0.999969,1
video000031,fall,stand,f_raw_s_3,35.44102,30.346904,1.742522,-3.125672,21.563954,0.034907,0.778766,-0.201278,0.005316,0.230036,0.999961,1
video000032,fall,bed,f_raw_b_1,71.919585,-33.970619,0.825384,1.659054,50.25697,0.006504,0.481093,-0.062327,0.002533,0.160378,0.999971,1
video000032,fall,bed,f_raw_b_2,179.682142,-12.022178,0.443286,0.031356,151.944784,0.029168,0.863132,-0.034225,0.017169,0.387511,0.999915,1
video000032,fall,bed,f_raw_b_3,102.35346,28.168919,0.837998,-0.034646,75.657137,0.029884,0.638369,0.172788,0.008882,0.265656,0.999962,1
video000032,fall,chair,f_raw_c_1,16.626294,-0.853425,1.219836,-0.031791,16.238201,-0.000557,0.990414,-0.002699,0.00014,0.04001,0.999922,1
video000032,fall,chair,f_raw_c_2,89.135524,2.989901,0.320663,-0.236847,87.198234,0.015849,0.408706,0.158848,0.012938,0.293049,0.999968,1
video000032,fall,chair,f_raw_c_3,103.251405,71.173449,1.460795,-1.798951,71.888722,0.001265,0.50352,0.04749,0.004221,0.183988,0.999971,1
video000032,fall,stand,f_raw_s_1,29.024398,25.321026,1.390256,-0.529467,9.801236,0.006065,0.518504,-0.04825,0.000891,0.078035,0.999973,1
video000032,fall,stand,f_raw_s_2,5.840601,-3.426635,1.720775,0.116441,3.659122,-0.001,0.89478,-0.000742,0.000416,0.073566,0.999948,1
video000032,fall,stand,f_raw_s_3,25.544032,16.920946,2.070172,-2.001634,17.614039,0.042941,0.788791,-0.077468,0.001346,0.101854,0.999961,1
video000033,fall,bed,f_raw_b_1,70.02,53.78825,0.854866,-1.247156,38.296957,-0.004206,0.402788,0.002656,0.000684,0.08612,0.999966,1
video000033,fall,bed,f_raw_b_2,112.197072,5.678077,0.66082,-0.532273,88.815264,0.04225,0.588297,-0.009118,0.038693,0.613625,0.999965,1
video000033,fall,bed,f_raw_b_3,132.371866,3.216526,0.717274,-0.217319,115.229773,0.063028,0.610258,0.111226,0.017943,0.350157,0.99996,1
video000033,fall,chair,f_raw_c_1,171.858491,84.327276,0.708476,-0.061765,112.844074,0.006679,0.502785,0.007804,0.003272,0.19461,0.99997,1
video000033,fall,chair,f_raw_c_2,29.835119,15.027621,0.960954,0.027474,21.251216,-0.004156,0.494166,0.04801,0.000554,0.07348,0.999969,1
video000033,fall,chair,f_raw_c_3,97.806641,31.463794,1.431076,-0.638404,68.071963,0.005216,0.513109,0.145283,0.010319,0.30611,0.99997,1
video000033,fall,stand,f_raw_s_1,89.004609,52.682523,1.357468,-2.910887,54.308335,0.01853,0.568944,-0.000146,0.000132,0.029915,0.999972,1
video000033,fall,stand,f_raw_s_2,58.940322,49.925798,0.95516,-0.87058,39.500724,0.009306,0.701257,0.071342,0.00146,0.101869,0.999967,1
video000033,fall,stand,f_raw_s_3,27.871395,20.545558,1.949357,-2.552833,16.501749,0.042072,0.817193,-0.052687,0.00267,0.152684,0.99996,1
video000034,fall,bed,f_raw_b_1,81.211606,-56.568213,1.788779,0.310364,38.576546,0.021163,0.625905,0.018117,0.000567,0.075272,0.999971,1
video000034,fall,bed,f_raw_b_2,120.561661,0.600935,0.94234,0.026772,37.682737,0.006622,0.833508,0.147748,0.033498,0.437499,0.999943,1
video000034,fall,bed,f_raw_b_3,77.08936,30.574967,0.616277,-0.111726,52.729486,-0.024975,0.782606,0.01826,0.003473,0.161813,0.999957,1
video000034,fall,chair,f_raw_c_1,82.399861,13.476937,0.340825,-0.308495,77.811503,0.023035,0.615815,-0.019166,0.007614,0.259548,0.999967,1
video000034,fall,chair,f_raw_c_2,47.467098,32.236397,0.886525,-0.029557,28.878967,-0.005775,0.504732,0.066379,0.002599,0.143826,0.99997,1
video000034,fall,chair,f_raw_c_3,93.009659,36.760535,1.439019,-0.73818,63.981397,0.003409,0.520305,0.125945,0.006185,0.262215,0.99997,1
video000034,fall,stand,f_raw_s_1,2.910095,0.733758,2.020938,-2.796312,1.738634,0.027216,0.617685,-0.108728,0.001464,0.130507,0.999969,1
video000034,fall,stand,f_raw_s_2,49.510522,47.995967,0.908945,-0.897196,18.343747,0.000991,0.714806,0.007775,0.000752,0.071209,0.999968,1
video000034,fall,stand,f_raw_s_3,14.357746,11.182171,2.153567,-2.751815,9.599327,0.05096,0.803543,-0.142861,0.009497,0.265638,0.999959,1
video000035,fall,bed,f_raw_b_1,63.230329,50.973591,1.092345,-0.616795,27.354473,0.005962,0.439434,-0.16342,0.006236,0.236831,0.999967,1
video000035,fall,bed,f_raw_b_2,111.085834,0.385034,1.012376,0.111661,46.217827,0.024827,0.737565,0.238922,0.050497,0.572908,0.999953,1
video000035,fall,bed,f_raw_b_3,69.832183,13.568729,0.598386,0.010078,47.68134,-0.030078,0.711318,0.239261,0.014712,0.395935,0.99996,1
video000035,fall,chair,f_raw_c_1,88.792367,-61.940946,0.410484,0.957439,46.427607,-0.032562,0.819075,0.188965,0.028499,0.407312,0.999951,1
video000035,fall,chair,f_raw_c_2,60.727418,32.658555,0.88765,0.130147,50.210476,-0.006996,0.507845,0.048631,0.013373,0.358075,0.99997,1
video000035,fall,chair,f_raw_c_3,103.156489,99.319687,1.464752,-1.54503,37.022729,-0.012819,0.563499,-0.11917,0.002478,0.157859,0.999967,1
video000035,fall,stand,f_raw_s_1,4.521867,0.661187,2.311063,-2.584265,2.973945,0.039212,0.607006,-0.003776,0.001849,0.115569,0.999969,1
video000035,fall,stand,f_raw_s_2,36.489791,36.015778,1.50535,-0.701431,13.142827,0.00407,0.71602,0.075716,0.008179,0.264674,0.999964,1
video000035,fall,stand,f_raw_s_3,28.76548,19.553057,1.954072,-2.225985,19.959847,0.034456,0.793988,-0.376351,0.017459,0.390009,0.99996,1
video000036,fall,bed,f_raw_b_1,57.590625,-52.782866,1.996444,0.448576,29.901088,0.022749,0.714677,-0.022768,0.000131,0.038544,0.999969,1
video000036,fall,bed,f_raw_b_2,1.089047,0.111195,4.659966,-0.224806,0.582094,-0.000271,0.97233,0.061137,0.000703,0.084777,0.999937,1
video000036,fall,bed,f_raw_b_3,102.333535,-25.261721,0.54906,0.098901,87.280818,-0.010655,0.669853,0.308846,0.013007,0.408887,0.999961,1
video000036,fall,chair,f_raw_c_1,49.104569,-47.39521,0.792854,0.916575,7.702449,-0.030605,0.968096,0.012895,0.007258,0.292323,0.99993,1
