video_id,label,prob_model_bed,prob_model_chair,prob_model_stand,ensemble_probability,tilt_std,ground_proximity_range,tilt_total_variation,ground_proximity_iqr,tilt_abs_delta,depth_variance,depth_iqr,depth_mean_abs_diff,depth_second_half_std,depth_abs_delta,stage5_score,stage5_decision
B_D_0140_resized,1,0.835943341255188,0.937654435634613,0.9378442764282227,0.9038140177726746,16.133033,0.037748,55.050303,0.011821,39.397341,0.00966,0.133743,0.067382,0.061329,0.237932,0.7449975038447558,1
B_D_0141_resized,1,0.8239153623580933,0.9110480546951294,0.9189630150794983,0.8846421440442404,15.603734,0.133486,84.516208,0.061955,22.808224,0.009809,0.148916,0.046499,0.078953,0.236427,0.7444650469853513,1
B_D_0142_resized,1,0.8230820894241333,0.9102939367294312,0.9146514534950256,0.88267582654953,15.213212,0.04425,41.385772,0.021603,41.385772,0.003904,0.059261,0.047109,0.047786,0.135287,0.7198070661292963,1
B_D_0143,1,0.8134944438934326,0.8992384672164917,0.7701549530029297,0.827629288037618,23.956227,0.359561,76.764448,0.238048,56.296482,0.004395,0.124621,0.076593,0.068582,0.140969,0.770111247362215,1
B_D_0144,1,0.7993584275245667,0.8772915005683899,0.7414769530296326,0.8060422937075297,6.622168,0.258902,33.283211,0.121561,6.459433,0.049576,0.35486,0.161162,0.07259,0.346059,0.7295815004622802,1
B_D_0145,1,0.7624244093894958,0.8406537175178528,0.7145750522613525,0.7725510597229004,24.873983,0.545635,135.998438,0.085505,59.370972,0.065009,0.474368,0.257742,0.235837,0.000233,0.7638759603436186,1
B_D_0146,1,0.7783725261688232,0.882986843585968,0.8853389620780945,0.8488994439442953,4.468929,0.242143,23.382371,0.069258,11.396011,0.002692,0.050932,0.041792,0.066704,0.097234,0.6963483677403923,1
B_D_0147,1,0.7998329997062683,0.8970376253128052,0.8856241703033447,0.860831598440806,27.17414,0.321306,71.569386,0.125587,71.569386,0.024004,0.105696,0.141421,0.178668,0.430572,0.7952635490928273,1
B_D_0148,1,0.7063445448875427,0.6259341239929199,0.5796076059341431,0.6372954249382019,63.158377,0.191168,275.876846,0.145415,1.292618,0.075801,0.208197,0.331943,0.33645,0.177968,0.6835981056765863,1
B_D_0149,1,0.8216724991798401,0.8790402412414551,0.7925519943237305,0.8310882449150085,40.965655,0.688928,198.14961,0.14517,44.383264,0.011389,0.163691,0.063033,0.085247,0.312076,0.813193077936277,1
B_D_0150,1,0.7735770344734192,0.8546037077903748,0.8585349917411804,0.8289052446683248,13.996477,0.118825,59.438155,0.052583,42.357659,0.007573,0.121125,0.058837,0.062219,0.211206,0.6987455352020528,1
B_D_0151,1,0.8161756992340088,0.9057565331459045,0.9040992259979248,0.8753438194592794,27.982599,0.287844,85.860819,0.095727,85.062583,0.011392,0.109382,0.10468,0.130515,0.321935,0.7946050888862869,1
B_D_0152,1,0.6850728392601013,0.7737436294555664,0.7195208072662354,0.726112425327301,22.20481,0.232663,69.884452,0.04989,46.787674,0.014661,0.204043,0.056002,0.075781,0.369895,0.6530788237157166,1
B_D_0153,1,0.3467676639556885,0.2540539801120758,0.3569599688053131,0.31926053762435913,0.144746,0.007742,0.979722,0.003643,0.019102,7.9e-05,0.014363,0.009229,0.006465,0.003246,0.2494364521255233,0
B_D_0154,1,0.3545261025428772,0.28066301345825195,0.35198599100112915,0.32905836900075275,0.08946,0.000811,0.329001,0.000469,0.192627,0.00018,0.025637,0.011205,0.008091,0.009076,0.2538234647930276,0
B_D_0155,1,0.7617345452308655,0.8781607151031494,0.6203364133834839,0.7534105579058329,14.767909,0.461391,59.185351,0.218476,21.764857,0.049076,0.224279,0.114453,0.252068,0.42538,0.7523415259504743,1
B_D_0156,1,0.35865864157676697,0.28486746549606323,0.35135361552238464,0.33162657419840497,0.240822,0.003363,1.710732,0.000352,0.234296,9.1e-05,0.014445,0.010136,0.007342,0.019461,0.25615267412385057,0
B_D_0157,1,0.8053176999092102,0.7691567540168762,0.7680272459983826,0.780833899974823,46.415673,0.521027,284.083719,0.422331,96.653591,0.013802,0.238048,0.107329,0.104654,0.240562,0.8264717587395706,1
B_D_0158,1,0.7434927225112915,0.8393787741661072,0.8283796310424805,0.8037503759066263,9.335366,0.169788,55.399369,0.088532,0.699959,0.013654,0.154277,0.063685,0.109724,0.267823,0.6789139387354364,1
B_D_0159,1,0.8132050633430481,0.897614598274231,0.8801435828208923,0.8636544148127238,13.727508,0.098681,43.269747,0.038601,35.849375,0.006853,0.07428,0.072913,0.069969,0.116596,0.7141305005166008,1
B_D_0160,1,0.8136469125747681,0.9410431981086731,0.9053366780281067,0.8866755962371826,29.508179,0.132633,76.129544,0.024498,76.023584,0.003524,0.101946,0.069178,0.062839,0.096506,0.766993406531677,1
B_D_0161,1,0.7680097222328186,0.9159454703330994,0.8676368594169617,0.8505306839942932,18.217874,0.257619,53.262007,0.069318,48.758155,0.007546,0.16015,0.032383,0.012755,0.229085,0.7384801804711963,1
B_D_0162,1,0.7513609528541565,0.9003078937530518,0.8538450002670288,0.8351712822914124,21.915118,0.241511,76.034443,0.03419,55.802399,0.012982,0.173765,0.056438,0.102681,0.235938,0.737961204498485,1
B_D_0163,1,0.7478837966918945,0.9089809656143188,0.8319064974784851,0.8295904199282328,20.910897,0.258805,72.586749,0.078678,57.528957,0.012731,0.116616,0.06078,0.109049,0.271029,0.7440596356311615,1
B_D_0164,1,0.619978666305542,0.4125145971775055,0.48937180638313293,0.5072883566220602,19.927053,0.091033,118.843177,0.05003,47.191089,0.019457,0.123622,0.212724,0.098924,0.090424,0.4978880775840131,1
B_D_0165,1,0.6941452622413635,0.7370811104774475,0.47474244236946106,0.6353229383627573,54.154548,0.370446,413.315998,0.055019,34.246074,0.021764,0.114607,0.112142,0.087891,0.117719,0.6695834180047118,1
B_D_0166,1,0.5245851874351501,0.306633859872818,0.3956480622291565,0.40895570317904156,28.232425,0.177766,239.292156,0.101616,12.042886,0.015922,0.114201,0.124496,0.127132,0.05209,0.44885514726086756,1
B_D_0167,1,0.6136066317558289,0.43306922912597656,0.40918776392936707,0.4852878749370575,31.11628,0.194048,350.256173,0.054044,76.717507,0.006962,0.111236,0.106903,0.100837,0.141869,0.5292881649419117,1
B_D_0169,1,0.8115750551223755,0.9323526620864868,0.8411024212837219,0.8616767128308614,7.981159,0.398533,37.957974,0.193145,20.119236,0.011906,0.130917,0.103306,0.125215,0.108819,0.7670336858366981,1
B_D_0170,1,0.7945306897163391,0.9139247536659241,0.8866194486618042,0.8650249640146891,16.340603,0.381136,54.152313,0.181411,40.975279,0.007575,0.047259,0.112591,0.099182,0.032471,0.7707586910283566,1
B_D_0171,1,0.8050955533981323,0.9314019083976746,0.8786195516586304,0.8717056711514791,11.916155,0.468987,42.381006,0.232687,27.338578,0.008031,0.063108,0.12348,0.069969,0.027888,0.7828208000671086,1
B_D_0172,1,0.7729073762893677,0.9135715961456299,0.8655437231063843,0.8506742318471273,8.974344,0.312483,24.966974,0.232988,24.966974,0.005117,0.147613,0.088786,0.075401,0.169756,0.7532720816370108,1
B_D_0173,1,0.774440348148346,0.8981159925460815,0.8645176291465759,0.8456913232803345,30.062046,0.326035,69.089639,0.09148,65.636977,0.006051,0.119112,0.06008,0.051556,0.083487,0.7571132269868541,1
B_D_0174,1,0.8391503691673279,0.9479379057884216,0.91285240650177,0.8999802271525065,14.02086,0.260845,40.637068,0.130136,31.971872,0.006287,0.103361,0.097661,0.101119,0.048744,0.7731778340321389,1
B_D_0175,1,0.8015485405921936,0.8908615708351135,0.8554259538650513,0.8492786884307861,7.694229,0.144008,40.460247,0.044423,15.162321,0.004489,0.088822,0.060743,0.081161,0.097973,0.6964202223202847,1
B_D_0176,1,0.8210679292678833,0.9256960153579712,0.8580380082130432,0.8682673176129659,11.979283,0.185475,45.084368,0.051338,26.573856,0.00149,0.058953,0.040462,0.030278,0.061372,0.7195605638210449,1
B_D_0177,1,0.7696651220321655,0.7670899033546448,0.6949503421783447,0.743901789188385,5.840094,0.108379,41.018473,0.033603,3.935195,0.006344,0.156564,0.052061,0.070495,0.112102,0.6059608946268352,1
B_D_0181,1,0.7438793182373047,0.6663678288459778,0.8342611789703369,0.7481694420178732,69.47933,0.411833,161.380692,0.097742,161.380692,0.002038,0.040766,0.035929,0.01898,0.10872,0.7552604249951915,1
B_D_0182,1,0.7178278565406799,0.5323741436004639,0.7198517322540283,0.6566845774650574,62.182724,0.595479,421.249088,0.444305,132.526464,0.010591,0.055134,0.107638,0.119418,0.032272,0.7405107974858033,1
B_D_0183,1,0.8061323761940002,0.9046619534492493,0.8810431957244873,0.8639458417892456,25.874319,0.049708,76.442036,0.007351,66.805136,0.007675,0.082449,0.0683,0.10828,0.188634,0.7366891732011789,1
B_D_0184,1,0.7460886240005493,0.7904444336891174,0.8169680833816528,0.7845003803571066,42.866797,0.407465,138.123896,0.038116,122.212672,0.004471,0.125441,0.030603,0.040431,0.163815,0.754875323151924,1
B_D_0185,1,0.77985018491745,0.8209426403045654,0.8485750555992126,0.8164559602737427,10.246728,0.084811,90.768992,0.067804,12.17522,0.005902,0.111773,0.052169,0.085439,0.146428,0.679121310331132,1
B_D_0186,1,0.8050602674484253,0.9091294407844543,0.8562017679214478,0.8567971587181091,16.906592,0.040843,48.031189,0.010102,48.031189,0.000499,0.027024,0.018082,0.018667,0.068207,0.7002252473352326,1
B_D_0187,1,0.7560750842094421,0.8627175092697144,0.8682880401611328,0.8290268778800964,10.94284,0.099562,29.624075,0.035296,29.624075,0.011778,0.138692,0.059027,0.085666,0.344622,0.6915896511959757,1
B_D_0188,1,0.7703906297683716,0.8672289252281189,0.8611454963684082,0.8329216837882996,20.066484,0.0633,52.873021,0.013004,48.365559,0.005587,0.106839,0.050775,0.055026,0.221938,0.696067990641553,1
B_D_0189,1,0.8007428050041199,0.7934076189994812,0.7710556387901306,0.7884020209312439,16.30816,0.149664,118.700927,0.104343,3.232243,0.013698,0.172144,0.094826,0.117116,0.329549,0.6834801602809344,1
B_D_0190,1,0.8326238393783569,0.9485894441604614,0.8918623328208923,0.8910252054532369,22.682871,0.127115,55.345847,0.045114,55.345847,0.000848,0.039889,0.025474,0.025309,0.069613,0.749102301444191,1
B_D_0191,1,0.8166561722755432,0.8855136632919312,0.9019333720207214,0.8680344025293986,9.658701,0.140035,45.777861,0.040245,19.822195,0.005502,0.075704,0.059579,0.074633,0.229653,0.7142183333888965,1
B_D_0192,1,0.820209801197052,0.9198856949806213,0.9122598767280579,0.8841184576352438,26.859606,0.122225,73.186148,0.026932,54.211718,0.003442,0.091213,0.063503,0.060592,0.166149,0.7507220596804686,1
B_D_0193,1,0.7945557832717896,0.8806877136230469,0.8523098826408386,0.8425177931785583,24.868226,0.532141,128.678454,0.087555,53.876322,0.031845,0.070907,0.203132,0.24339,0.172823,0.8015405116493471,1
B_D_0194,1,0.7905409336090088,0.8557678461074829,0.8321537971496582,0.8261541922887167,32.236844,0.43039,98.342755,0.054662,88.520981,0.028865,0.070861,0.19486,0.222035,0.092836,0.7875202774633285,1
B_D_0195,1,0.7829560041427612,0.9006898999214172,0.8650168180465698,0.8495542407035828,21.104482,0.280351,146.165005,0.171783,15.510007,0.01789,0.111515,0.128173,0.133513,0.12424,0.7686290857653277,1
B_D_0196,1,0.7450273036956787,0.769891083240509,0.7663718461990356,0.7604300777117411,3.445744,0.158985,25.501594,0.072449,7.039038,0.060752,0.295844,0.117624,0.253714,0.568383,0.6676224096232549,1
B_D_0197,1,0.7892741560935974,0.8110962510108948,0.8597022294998169,0.8200242122014364,13.439226,0.05685,38.884243,0.013221,38.884243,0.007768,0.02636,0.066804,0.105073,0.27242,0.6794324306463932,1
B_D_0198,1,0.7518734335899353,0.8417637348175049,0.7685561180114746,0.7873977621396383,15.434516,0.37703,57.599083,0.25769,50.416037,0.029573,0.243673,0.133831,0.219079,0.300642,0.7685718367125493,1
B_D_0199,1,0.6581595540046692,0.7005090117454529,0.6642279028892517,0.6742988228797913,34.220749,0.243818,206.94764,0.004883,0.0,0.019403,0.060603,0.139727,0.032869,0.000444,0.6061428115148793,1
B_D_0200,1,0.793888509273529,0.6998623609542847,0.6167424321174622,0.7034977674484253,37.163452,0.343299,90.785556,0.173501,82.584984,0.002212,0.073653,0.06384,0.051839,0.103093,0.686160024291894,1
B_D_0201,1,0.3681529760360718,0.2754976749420166,0.3072377145290375,0.3169627885023753,0.904402,0.008705,6.584843,0.00362,1.525805,0.000897,0.028338,0.030646,0.031973,0.099653,0.25872734317724577,0
B_D_0202,1,0.7101339101791382,0.724773645401001,0.5123446583747864,0.6490840713183085,9.311872,0.384948,58.044179,0.002402,0.314725,0.019582,0.151803,0.102649,0.180596,0.221123,0.5826334569490283,1
B_D_0203,1,0.81392902135849,0.900983989238739,0.8553977608680725,0.8567702571551005,35.844796,0.128413,129.729245,0.052494,89.152391,0.00173,0.072936,0.040096,0.038006,0.093456,0.7589906928059968,1
B_D_0204,1,0.8069623112678528,0.8305256366729736,0.7460054159164429,0.7944977879524231,27.308588,0.124003,109.604836,0.027023,87.593588,0.000757,0.033393,0.02643,0.033668,0.035108,0.6918091053360801,1
B_D_0205,1,0.7749859690666199,0.8419436812400818,0.8483434915542603,0.8217577139536539,43.363677,0.150295,191.484149,0.06423,12.231079,0.00128,0.049032,0.036169,0.018492,0.007799,0.7295856305168004,1
B_D_0206,1,0.7995917797088623,0.904498815536499,0.8811030983924866,0.861731231212616,49.50428,0.531416,270.302696,0.057046,86.477226,0.001864,0.066001,0.048121,0.056178,0.071046,0.8382702452723066,1
B_D_0207,1,0.7754300832748413,0.7108787298202515,0.784110426902771,0.7568064133326212,47.937273,0.734385,442.819751,0.573705,3.287701,0.015021,0.133782,0.10953,0.05012,0.101758,0.7659030906995997,1
B_D_0208,1,0.8090540170669556,0.9077736139297485,0.8727515935897827,0.8631930748621622,45.686411,0.488483,239.621106,0.092183,19.579066,0.002069,0.024112,0.050394,0.058181,0.099168,0.8128185292622265,1
B_D_0209,1,0.7863010764122009,0.7461938261985779,0.6486183404922485,0.7270377477010092,30.5174,0.330257,154.502966,0.05828,76.27803,0.000605,0.028099,0.028783,0.028417,0.021122,0.6722627740800428,1
B_D_0210,1,0.8324949741363525,0.930156409740448,0.892931342124939,0.8851942420005798,29.599366,0.36689,218.799413,0.174849,26.314825,0.000768,0.038804,0.023157,0.021315,0.051125,0.8000405811163347,1
B_D_0211,1,0.8046746253967285,0.8590169548988342,0.9018953442573547,0.8551956415176392,32.149191,0.682145,169.551043,0.353126,45.339339,0.001601,0.055676,0.029831,0.044043,0.107767,0.8065031215092524,1
B_D_0212,1,0.7457222938537598,0.8913291692733765,0.8227150440216064,0.8199221690495809,19.287634,0.200907,96.262488,0.129614,53.261892,0.003946,0.097276,0.050946,0.051369,0.14602,0.7291030971686975,1
B_D_0213,1,0.7076728343963623,0.5929052233695984,0.8161041736602783,0.7055607438087463,53.310863,0.381847,353.265466,0.044525,48.46384,0.004266,0.032995,0.071808,0.066407,0.070692,0.7154242971535895,1
B_D_0214,1,0.732144832611084,0.5234057307243347,0.706555962562561,0.6540355086326599,46.372932,0.392332,195.965769,0.066649,72.004175,0.002647,0.056027,0.045167,0.056614,0.077508,0.6652729499360951,1
B_D_0215,1,0.7692810893058777,0.6959455609321594,0.8000316619873047,0.7550861040751139,40.930658,0.410619,425.020366,0.051863,9.053786,0.002749,0.087098,0.041419,0.041997,0.029594,0.7147093482277964,1
B_D_0216,1,0.7513701319694519,0.9209821224212646,0.8195704221725464,0.8306408921877543,6.854464,0.127044,43.129492,0.083336,16.785866,0.008301,0.151078,0.051681,0.038278,0.231746,0.7018960289895351,1
B_D_0217,1,0.7772157192230225,0.7810322642326355,0.7911531329154968,0.7831337054570516,9.04073,0.117176,43.144939,0.070233,13.355323,0.000248,0.026398,0.021601,0.014821,0.013007,0.6298609413629767,1
B_D_0218,1,0.7435808181762695,0.8245179653167725,0.552254855632782,0.7067845463752747,18.062184,0.357672,78.453823,0.014466,55.555771,0.004299,0.027418,0.082607,0.089617,0.060675,0.6462363139200737,1
B_D_0219,1,0.8402534127235413,0.932959794998169,0.918612003326416,0.8972750703493754,13.699429,0.238715,102.780302,0.138868,30.981782,0.003866,0.109566,0.028614,0.024108,0.179853,0.7703333464560236,1
B_D_0220,1,0.8297117352485657,0.9434218406677246,0.9017432332038879,0.8916256030400594,25.859823,0.171557,185.8057,0.040305,53.21453,0.000678,0.023622,0.027509,0.027824,0.04926,0.7716827699821228,1
B_D_0221,1,0.8428064584732056,0.9521139860153198,0.9074684977531433,0.9007963140805563,22.920646,0.196253,186.920193,0.13434,20.061507,0.000823,0.047111,0.019312,0.030386,0.049506,0.781541127640454,1
B_D_0224_resized,1,0.7013221383094788,0.42709723114967346,0.5076981782913208,0.5453725159168243,42.631097,0.026598,199.488067,0.00536,138.501333,0.000214,0.019196,0.022046,0.014008,0.019196,0.5660901319268465,1
B_D_0225_resized,1,0.5683361887931824,0.3521769344806671,0.3779177963733673,0.43281030654907227,43.750831,0.006171,175.85342,0.002535,133.43497,0.000416,0.029701,0.013532,0.014084,0.029977,0.47234656444619244,1
B_D_0226_resized,1,0.7266188263893127,0.43712660670280457,0.5607811212539673,0.5748421847820282,0.890487,0.003912,7.344163,0.001599,0.164549,2.1e-05,0.008166,0.008151,0.003536,0.001808,0.4672865775352477,1
B_D_0227_resized,1,0.5025568008422852,0.4011663496494293,0.39026781916618347,0.4313303232192993,19.319348,0.003636,102.464234,0.000924,15.451686,0.000667,0.043649,0.027322,0.021145,0.027099,0.3794970381495072,0
B_D_0229,1,0.8371515274047852,0.9157612919807434,0.8835061192512512,0.8788063128789266,14.897068,0.098125,47.828209,0.043457,37.875989,0.000793,0.0424,0.013003,0.023249,0.064573,0.7183542332106031,1
B_D_0230,1,0.8400548696517944,0.8795634508132935,0.8518463373184204,0.8571548859278361,13.114961,0.139176,61.616646,0.054151,11.188022,0.00391,0.102106,0.044727,0.056247,0.124745,0.7033578420752785,1
B_D_0231,1,0.8452767133712769,0.9110965132713318,0.8921582698822021,0.8828438321749369,10.829847,0.124979,29.906338,0.068127,27.832032,0.001713,0.060144,0.041008,0.027777,0.056948,0.7188940030393038,1
B_D_0233,1,0.8421986103057861,0.9239397644996643,0.8834225535392761,0.8831869761149088,17.516339,0.1165,53.255554,0.054577,50.589718,0.00164,0.009216,0.023841,0.053582,0.131853,0.7363028655120679,1
B_D_0234,1,0.8413412570953369,0.9218734502792358,0.9040089249610901,0.8890745441118876,9.707817,0.20443,26.044076,0.096162,25.382264,0.003077,0.042796,0.034505,0.063736,0.173087,0.7372473488223685,1
B_D_0235,1,0.8372334837913513,0.8525345325469971,0.8158702254295349,0.8352127472559611,2.789982,0.087234,18.135284,0.039367,3.178128,0.001583,0.051238,0.031901,0.017247,0.077873,0.6552136851531278,1
B_D_0236,1,0.8409326672554016,0.8990365266799927,0.8447649478912354,0.8615780472755432,4.309454,0.140219,25.472358,0.043153,4.236278,0.001261,0.064954,0.021256,0.010832,0.084641,0.6864904273382484,1
B_D_0237,1,0.8302568197250366,0.9002659320831299,0.8489958643913269,0.8598395387331644,3.120125,0.123394,15.751331,0.049323,9.533051,0.000366,0.022292,0.01807,0.012576,0.035777,0.6819632221855446,1
B_D_0238,1,0.8344170451164246,0.8466334939002991,0.7327026724815369,0.8045844038327535,15.031116,0.107134,70.467673,0.017772,14.219253,0.001106,0.0293,0.022049,0.029212,0.103133,0.6568424195966371,1
B_D_0239,1,0.8445309996604919,0.9316878318786621,0.896576464176178,0.890931765238444,12.454682,0.126163,46.970762,0.060407,22.602928,0.003436,0.107756,0.030553,0.051365,0.123953,0.7330549444764576,1
B_D_0240,1,0.8184347152709961,0.5556016564369202,0.7361751198768616,0.7034038305282593,4.745056,0.085742,21.245249,0.051718,8.448453,0.000679,0.032084,0.032359,0.02461,0.074744,0.5834758234116474,1
B_D_0241,1,0.8385657072067261,0.9224361777305603,0.9143365621566772,0.8917794823646545,7.032529,0.121582,22.357937,0.044836,15.002375,0.001757,0.049776,0.024924,0.0286,0.124619,0.7137133783710414,1
